name,ratings,date,comment,search,keyword
 K진아 ,4,1주 전,성심당 롯 백범 방 째입니다 나름 다양했던 빵 종류 백화점 지점이라 그런지 깔끔하고 쾌적했던 간가 성비가 보 맛 보장 빵집 뿌띠끄에서 따로 파는 롤케이크가 날 타르트를 같이 살 수 있어서 좋았습니다만 본점처럼 가지 각색의 빵 종류가 다 모여 있는 건 아니고 붐비는 시간에 가면 본점만큼 정신없을 것 같았습니다,성심당롯데백화점대전점,sungsimdang_bakery
 한석화 ,5,2주 전,굿,성심당롯데백화점대전점,sungsimdang_bakery
 김용준 ,4,2주 전,명불허전 성심당,성심당롯데백화점대전점,sungsimdang_bakery
 ELDY ,5,2주 전,본점보다 잡히지 않고 계산 편이,성심당롯데백화점대전점,sungsimdang_bakery
 sk Han ,5,2주 전,다양한 종류의 빵을 즐길 수 있는 명소,성심당롯데백화점대전점,sungsimdang_bakery
 이민우 ,5,2주 전,빵까지 수도 많고 정말 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 김누리 ,5,2주 전,빵이 디저트 종류 다양하고 안에서 먹을 수도 있어서 좋음,성심당롯데백화점대전점,sungsimdang_bakery
 jaewon yang ,5,2주 전,본점보다 더 좋은 거 같은 오랜만에 방에 와 우엄칭 확장되었네,성심당롯데백화점대전점,sungsimdang_bakery
 김웅열 ,5,3주 전,순수 롤 맛 있어요,성심당롯데백화점대전점,sungsimdang_bakery
 촨이야 ,5,3주 전,사람 많아요,성심당롯데백화점대전점,sungsimdang_bakery
 최형택 ,4,3주 전,대전의 대표 빵집 시 잘 되는 집은 다 이유가 있다,성심당롯데백화점대전점,sungsimdang_bakery
 쎄미작 ,5,3주 전,딸들이 좋아하는 성심당 고구마 곰보빵 진짜 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 Andreia Kang ,5,3주 전,성심당은 전국 최고의 베이커리 최근에 개봉했는데 최고입니다 나는 거기에 살고 있고 칼로리 걱정이 필요하기 때에 매일 거기에 가지 않는다 많은 사람들이 성심당이 대전에 온 가치가 있다고 말합니다 도시에서 방해야 할 유일한 물건이라는 농담도 있습니다 예 좋습니다,성심당롯데백화점대전점,sungsimdang_bakery
 불광동추선생 ,5,1달 전,엄청 넓고 좋습니다,성심당롯데백화점대전점,sungsimdang_bakery
 문성현 ,4,1달 전,친절하고 좋아요,성심당롯데백화점대전점,sungsimdang_bakery
 Wan Kyun Ham ,5,1달 전,주차도만 이상 구입 시 짜이고 위생에 신경을 많이 쓰고 맛있고 친절합니다 아주 다양한 빵과 여러 가지 종류의 음료도 함께 판매하고 전망 좋은 테이블 세팅이 있어 앉아서 친구 식구 지인들과 담소를 나누기 좋은 장소입니다,성심당롯데백화점대전점,sungsimdang_bakery
 Seungduk Ha ,4,1달 전,빵 종류가 매우 다양해서 고르기 어렵습니다,성심당롯데백화점대전점,sungsimdang_bakery
 최춘기 ,5,1달 전,빵 맛 분위기 장소 모두 다 좋았고요 또 가구 싶어요,성심당롯데백화점대전점,sungsimdang_bakery
 김대성 ,5,1달 전,케이크 가 뭔가 다르게 겁나 맛있음,성심당롯데백화점대전점,sungsimdang_bakery
 노ᄒ ,5,1달 전,본점만큼 사람이 많더라고요,성심당롯데백화점대전점,sungsimdang_bakery
 정주은 ,5,1달 전,맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 김성현 ,5,1달 전,대전 빵집 순례 성지 장소,성심당롯데백화점대전점,sungsimdang_bakery
 슈아코기 ,5,1달 전,규모 크고 빵 종류 많아 요카 프레 샌드위치가 정말 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 장병식 ,5,1달 전,가 다녀 본과 점 가운데 가장 크고 다양한 빵 종류와 맛도 타의 추종을 불허합니다,성심당롯데백화점대전점,sungsimdang_bakery
 right b ,4,1달 전,넓고 분위기 있고 빵 만드는 과정이 오픈돼서 좋았어요,성심당롯데백화점대전점,sungsimdang_bakery
 이랴 ,5,1달 전,깨끗하고 넓고 친절해 요 본점 못지않게 있을 빵이 다 있어요,성심당롯데백화점대전점,sungsimdang_bakery
 서우tv ,4,1달 전,맛있는 빵집 주말엔 계신 줄이 길어요,성심당롯데백화점대전점,sungsimdang_bakery
 이현기 ,4,1달 전,사람이 바글바글합니다 코로나 때에 불안하긴 한데 빵은 맛있네요,성심당롯데백화점대전점,sungsimdang_bakery
 김연경 ,5,1달 전,오전에 가면 갓 구운 빵과 신선한 커피를 맛볼 수 있음,성심당롯데백화점대전점,sungsimdang_bakery
 윤성재 ,4,1달 전,종류가 많아 고르는 재미가 있음,성심당롯데백화점대전점,sungsimdang_bakery
 조윤희 ,5,1달 전,깔끔하고 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 김경교 ,5,1달 전,부추 빵보다는 튀김 곰보빵 주차기 본분 만에 시간 만에 시간 추가,성심당롯데백화점대전점,sungsimdang_bakery
 이중우 ,5,1달 전,최고의 베이커리,성심당롯데백화점대전점,sungsimdang_bakery
 Dragon Lee ,5,1달 전,빵 맛있도 사람 많음,성심당롯데백화점대전점,sungsimdang_bakery
 심재경 ,5,1달 전,성심당은 진짜 맛있어요 가격도 적당,성심당롯데백화점대전점,sungsimdang_bakery
 A Li ,4,1달 전,성심당 롯데백화점 대전점에는 카페도 같이 있어서 이 시국이 아니라면 빵과 커피를 같이 먹기에 참 좋은 것 같아 요 선물용 세트가 준비가 잘 되어 있습니다 카운터에서 추가로 구매 가능한 밀크셰이크가 맛있네요 대량 구매 상담도 받아주시는 듯합니다,성심당롯데백화점대전점,sungsimdang_bakery
 윤 ,4,2달 전,치즈 스콘 맛있음,성심당롯데백화점대전점,sungsimdang_bakery
 정성태 ,5,2달 전,정직하게 맛있는 빵을 만드는 집,성심당롯데백화점대전점,sungsimdang_bakery
 나알쩡나알쩡 ,4,2달 전,쫀득한 식빵 너무 맛 남,성심당롯데백화점대전점,sungsimdang_bakery
 조재현 ,5,2달 전,빵 맛 집,성심당롯데백화점대전점,sungsimdang_bakery
 김영일 ,5,2달 전,맛있어요 순수 롤케이크 추천 명란 바게트는 좀 짠듯한,성심당롯데백화점대전점,sungsimdang_bakery
 - Choi ,2,2달 전,가격이 대체적으로 비싸다,성심당롯데백화점대전점,sungsimdang_bakery
 이구선 ,5,2달 전,대전의 명물 성심당,성심당롯데백화점대전점,sungsimdang_bakery
 황동근 ,5,2달 전,부추 빵 머야 호,성심당롯데백화점대전점,sungsimdang_bakery
 김한이 ,5,2달 전,다양한 빵이 종류별로 진열되어 있네 요 맛있게 보였지만 그중 좋아하는 몇 가지를 사들고 나왔어요 계산도 줄을 서서 해야 하지만 시간이 많이 소요되지는 않았어요,성심당롯데백화점대전점,sungsimdang_bakery
 THO TRAN ,5,2달 전,멋진 장소 다양한 케이크 과자 빵의 더 랜드 모든 것이 놀랍도록 맛있어 보입니다,성심당롯데백화점대전점,sungsimdang_bakery
 Mart New ,5,2달 전,빵 천국 백화점 지하 또는 옆의 주차 건물에 주차 주말엔 지상 여성전용 주차장이 복잡함 많이 살 땐 빵 차트에 빵을 담으면 계산 시 줄 서 있을 때 아주 편리함 주말 계산대 줄 서는 시간이 길음 전국에서 방하는 지 사람도 많음,성심당롯데백화점대전점,sungsimdang_bakery
 soung jin Park ,5,2달 전,백화점 갈 때마다 들리는 성심당 달지 않아서 좋아요,성심당롯데백화점대전점,sungsimdang_bakery
 유진이의 하루 ,5,2달 전,처음 방 했는데 시소대로 대전의 자랑이더라고요 종류도 굉장히 많았고 무엇보다 빵이 정말 맛있습니다 나중에도 대전 망하게 되면 꼭 다시 갈 거 같아요,성심당롯데백화점대전점,sungsimdang_bakery
 kein ,3,2달 전,본점과는 다르게 눈에 들어오지도 않고 시그니처 메뉴들도 눈에 잘 안 뛰네요 샌드위치 커피와 앉아 이야기하는 곳만 눈에 띄네요 대전 올 때마다 들리지만 본점 가야겠네요 주차가 편하여 이리 왔더니만,성심당롯데백화점대전점,sungsimdang_bakery
 민경엽경엽 ,5,2달 전,빵과 여러 과일들이 자신의 맛을 유지하며 서로 어울린다는 것이 매우 신기하고 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 정jennifer ,5,2달 전,시성심당케익입니다 부드럽고,성심당롯데백화점대전점,sungsimdang_bakery
 이은혜심 ,5,2달 전,여기는 커 익히 맛있는 곳,성심당롯데백화점대전점,sungsimdang_bakery
 반은정 ,2,2달 전,너무 붐비고 계산이 빠르지 않아서 시간 소비가 너무 많았어요,성심당롯데백화점대전점,sungsimdang_bakery
 Kim DongGyun ,4,2달 전,맛있고 다 좋은데 사람이 많아서 조금 걱정이 되네요,성심당롯데백화점대전점,sungsimdang_bakery
 jeong guk jang ,5,2달 전,빵이 맛있게 나온다,성심당롯데백화점대전점,sungsimdang_bakery
 박은희 ,3,2달 전,주말에 갔는데 줄이 너무 길고 그렇게 줄 서서 사 올 만큼 재료는 모르겠지만 맛있다고 느껴지진 않았어요 종류는 엄청 많아 보기에는 화려하지만 딱히 실속 있지는 않다고 생각합니다,성심당롯데백화점대전점,sungsimdang_bakery
 박주석 ,5,2달 전,백화점,성심당롯데백화점대전점,sungsimdang_bakery
 성령침례교회 ,4,3달 전,빵빵 한 빵 백화점 대전에서 빵 쇼핑은 성심당이 좀 짱,성심당롯데백화점대전점,sungsimdang_bakery
 김미옥 ,4,3달 전,사람이 너무 많아 이 빵이 맛있고 커피 맛은 더 좋네요 계산하는 곳에서 오분 정도 기다리는 건 기본인 거 같아요 다양한 빵과 맛있는 커피 최고예요,성심당롯데백화점대전점,sungsimdang_bakery
 jihoon choi ,5,3달 전,빵 먹고 싶을 때는 이곳,성심당롯데백화점대전점,sungsimdang_bakery
 김정훈 ,4,3달 전,사람이 너무 많아요 그래도 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 Sun Sook An ,5,3달 전,층에 모두 모여 있으니 좋네요,성심당롯데백화점대전점,sungsimdang_bakery
 최원식 ,5,3달 전,맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 최민정 ,5,3달 전,케이크 부티크와 성심당 한 곳에 있어서 좋았다 깔끔깔끔,성심당롯데백화점대전점,sungsimdang_bakery
 JeongJin Yeo ,5,3달 전,순우유빵고 것맛있더라구요,성심당롯데백화점대전점,sungsimdang_bakery
 구리봉봉 ,5,3달 전,롯 백화점에 있는 성심당입니다,성심당롯데백화점대전점,sungsimdang_bakery
 나무로지은집 ,3,3달 전,전통과 유명세 덕분 큰 회사가 되고 난 후 몇 가지를 외하곤 보통의 빵집과 다르지 않아,성심당롯데백화점대전점,sungsimdang_bakery
 WonSeok Cho ,5,3달 전,시성 식당입니다 백화점 내부에 있어서 접근성이 좋았으며 다양한 빵을 구매 후 카페테리아에서 먹을 수 있어서 좋았습니다,성심당롯데백화점대전점,sungsimdang_bakery
 햇살 ,5,3달 전,리뉴얼되고 나서 빵 종류도 진짜 엄청 많이 생겨서 선택의 폭이 커서 너무 좋음 맛도 더 고퀄로 바뀜 가격도 부담스럽지 않은 편,성심당롯데백화점대전점,sungsimdang_bakery
 김가영 ,4,3달 전,늘 좋지만 단점은 사람이 너무 많아서 계산핯 때 오래 걸린다는 점,성심당롯데백화점대전점,sungsimdang_bakery
 남경숙 ,5,3달 전,맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 1팡팡이 ,5,3달 전,빵 정말 맛있네요 최근에 리모델링했다고 들었는데 그래서 그런지 정말 넓고 빵 종류도 다양해요 여러 가지 사 와서 먹어봤는데 다 맛있지만 보산 메아리 꼭 드세요 하지만 음료는 가격 대비 아쉬운 듯 평소에 밀크티 좋아해서 밀크 티 먹어봤는데 기대가 컸는지 아쉬웠어요,성심당롯데백화점대전점,sungsimdang_bakery
 Y.K Park ,2,3달 전,직들이 자신들끼리 이야기하느라 바빠서 씩은 불렀 네오,성심당롯데백화점대전점,sungsimdang_bakery
 장수현 ,5,3달 전,성심당은 그냥 맛있음,성심당롯데백화점대전점,sungsimdang_bakery
 김용희 ,5,3달 전,여유 있게 차 한 잔과 맛있는 빵이 있는 곳 거기에 쇼핑까지,성심당롯데백화점대전점,sungsimdang_bakery
 그러게요 ,5,3달 전,쾌적하고 산뜻한 관리가 잘 되는 장소임,성심당롯데백화점대전점,sungsimdang_bakery
 I H ,5,3달 전,존 맛 탱구레 여기 빵 다 내 것,성심당롯데백화점대전점,sungsimdang_bakery
 ChangSik Kim ,4,3달 전,대전하면 성심당이죠 다양하고 맛난 빵과 크로켓 등을 만나볼 수 있네요,성심당롯데백화점대전점,sungsimdang_bakery
 윤지원 ,5,3달 전,빵 커피,성심당롯데백화점대전점,sungsimdang_bakery
 Guillaume GASINDEN ,5,4달 전,한국 최고의 과자,성심당롯데백화점대전점,sungsimdang_bakery
 유수빈 ,5,4달 전,빵 맛있고 이런 체인점이라 기대 안 했는데 맛있고 특히 케이크 너무 맛있어요 무겁지 않은 생크림이에 요 계속해서 빵 만들고 빵 만드는 모습도 보이고 좋았어요,성심당롯데백화점대전점,sungsimdang_bakery
 김경미 ,4,4달 전,오래간만에 성심당 가서 좋았네요,성심당롯데백화점대전점,sungsimdang_bakery
 김한나 ,5,4달 전,마이 쪄갈수록 커지는 듯 커지면서 더 다양스 요즘은 초코딸기 메뉴가 많이 생겼더라,성심당롯데백화점대전점,sungsimdang_bakery
 Sang young KIM ,5,4달 전,성심당 빵이 최고 쥬,성심당롯데백화점대전점,sungsimdang_bakery
 김동수 ,5,4달 전,부추 빵 맛있음,성심당롯데백화점대전점,sungsimdang_bakery
 최찌니 ,5,4달 전,오키도키 빵은 꼭 먹어보시길 아주 우꿀맛,성심당롯데백화점대전점,sungsimdang_bakery
 파린이의 PowerLife ,4,4달 전,선물용 마들렌 박스 구매했습니다 기다리지 않고 구매할 수 있어서 편리했습니다,성심당롯데백화점대전점,sungsimdang_bakery
 박천영 ,5,4달 전,주차도 편하고 매장도 넓네요,성심당롯데백화점대전점,sungsimdang_bakery
 ᄀᄀ ,1,4달 전,비싸요,성심당롯데백화점대전점,sungsimdang_bakery
 김christine ,5,4달 전,좋음 대전 상품권은 안 됨,성심당롯데백화점대전점,sungsimdang_bakery
 조종훈 ,5,4달 전,대전에서 유명하다 보니 손님들 엄청나게 많네요,성심당롯데백화점대전점,sungsimdang_bakery
 최성준 ,5,4달 전,바글바글 사람 입맛 다 똑같 나 봅니다 확실한 건 소화 잘 되고 맛도 좋아요,성심당롯데백화점대전점,sungsimdang_bakery
 피오나 ,5,4달 전,대전의 명물,성심당롯데백화점대전점,sungsimdang_bakery
 DukYun Cho ,5,4달 전,튀김 곰보빵 맛나요,성심당롯데백화점대전점,sungsimdang_bakery
 이구름 ,5,4달 전,늘 사람 많고 빵 종류 많아서 좋습니다,성심당롯데백화점대전점,sungsimdang_bakery
 임성민 ,4,4달 전,싸고 맛나고 튀김 곰보빵 말고도 맛난 게 많음,성심당롯데백화점대전점,sungsimdang_bakery
 최로호 ,4,4달 전,늦게 가서 그런 가 빵이 별로 없어서 아쉽네요,성심당롯데백화점대전점,sungsimdang_bakery
 hns pk ,5,4달 전,맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 홍양순 ,4,4달 전,성심당 빵이 맛있어요 옛날에는 많이 달지 않았는데,성심당롯데백화점대전점,sungsimdang_bakery
 람피온 ,5,4달 전,코로나 시국에도 개인 거리가 도저히 안 되는 맛 빵집,성심당롯데백화점대전점,sungsimdang_bakery
 박준상 ,5,4달 전,대전 롯데백화점층에 있어 요코로나 단계 시점에도 사람들로 북적입니다 여러 종류의 빵이 있어서 뭘 고를지 모르겠는데 여태께서 친절히 안내해 주셨습니다 튀김 고르게 보산 메아리 명란 바께뜨 등 등 맛있게 잘 먹었습니다,성심당롯데백화점대전점,sungsimdang_bakery
 김한규 ,5,4달 전,은행동 본점과 크기가 비슷합니다 빵 종류도 많고 깔끔합니다 선물용 코너도 잘 되어 있습니다 대전을 대표하는 빵집 답습니다,성심당롯데백화점대전점,sungsimdang_bakery
 양철호 ,2,4달 전,여기도 위생은 점이네 이 빵을 깐 박이나 가림막이 없이 사람들이 많이 지나다니는 간에 전시하고 중에 먼지 등들이 빵에 지점 오염을 줄 수 있다 생각 위생 점수가 점 마스크 미 착용 시절이면 더러워 먹지 못하는 빵이 아닐지,성심당롯데백화점대전점,sungsimdang_bakery
 김달중 ,5,4달 전,케이크가 맛있어요,성심당롯데백화점대전점,sungsimdang_bakery
 Wonsuk Tae ,5,5달 전,빵의 도시 크리스마스 분위기 잔뜩 행복한 장소 맛있는 빵,성심당롯데백화점대전점,sungsimdang_bakery
 Epinell Lee ,4,5달 전,대전 내 랜드마크이다 어느 정이 가 메인이었는데 요즘은 여기가 메인인 듯,성심당롯데백화점대전점,sungsimdang_bakery
